timestamp,circulating_supply
2020-07-06,36446.228614375665
2020-07-07,25871.137581935163
2020-07-08,37113.11400966183
2020-07-09,30376.68718631446
2020-07-10,24188.940821891854
2020-07-11,11789.358234646475
2020-07-12,16304.718097613682
2020-07-13,25988.81792378996
2020-07-14,25746.18349904441
2020-07-15,23537.65865061426
2020-07-16,27838.51389705504
2020-07-17,20499.55654983897
2020-07-18,11938.618839910127
2020-07-19,12727.61540773566
2020-07-20,18754.815103410798
2020-07-21,35947.178744851124
2020-07-22,29532.771443310645
2020-07-23,43169.09671135628
2020-07-24,33830.863140468864
2020-07-25,24030.819021858366
2020-07-26,41977.16631848087
2020-07-27,123488.34408409355
2020-07-28,85854.34152668096
2020-07-29,62023.39959269405
2020-07-30,45310.32473370609
2020-07-31,53568.76624368433
2020-08-01,62751.99609563494
2020-08-02,65227.048713336655
2020-08-03,42190.15529167146
2020-08-04,35134.491247237405
2020-08-05,47259.463171957235
2020-08-06,49870.044581425784
2020-08-07,56114.45649191387
2020-08-08,23072.6031619002
2020-08-09,19837.719116506963
2020-08-10,56130.159901188585
2020-08-11,63590.01045130349
2020-08-12,37229.98970111986
2020-08-13,41351.705497901734
2020-08-14,37184.11417875208
2020-08-15,31132.36543991987
2020-08-16,21875.945569589454
2020-08-17,55455.621208192046
2020-08-18,50536.23063908155
2020-08-19,50178.93951976001
2020-08-20,43031.60357839175
2020-08-21,64634.030347824955
2020-08-22,49029.75433360582
2020-08-23,33326.88150215594
2020-08-24,39073.70798884013
2020-08-25,51523.157679761636
2020-08-26,27033.174875663757
2020-08-27,41034.008670887524
2020-08-28,30604.37858521865
2020-08-29,16353.498529678203
2020-08-30,16271.817123485258
2020-08-31,26413.75916660162
2020-09-01,45049.57065623404
2020-09-02,54231.859746093585
2020-09-03,87938.09288405857
2020-09-04,53761.773347166854
2020-09-05,60425.31322673061
2020-09-06,29301.55020238061
2020-09-07,40671.94520998008
2020-09-08,54616.63254625049
2020-09-09,33898.091421811834
2020-09-10,43699.25371362733
2020-09-11,25588.776481223253
2020-09-12,17611.12696209801
2020-09-13,29030.828881301077
2020-09-14,33645.29005807098
2020-09-15,34253.45726496519
2020-09-16,34032.19419280649
2020-09-17,26823.261241062246
2020-09-18,22748.59399116283
2020-09-19,17431.815966097685
2020-09-20,21770.47541030137
2020-09-21,45473.97002727935
2020-09-22,28598.83232413171
2020-09-23,27113.395414574396
2020-09-24,28386.564807902465
2020-09-25,33750.26868503439
2020-09-26,13796.771082788426
2020-09-27,13739.075215160827
2020-09-28,32770.850150481354
2020-09-29,30862.050501370224
2020-09-30,29463.930958251927
2020-10-01,39814.44486053099
2020-10-02,33604.66164207159
2020-10-03,10478.557451450146
2020-10-04,10437.035298514731
2020-10-05,23709.84957263057
2020-10-06,31058.984562283687
2020-10-07,19512.781033237232
2020-10-08,38776.85839295844
2020-10-09,32535.45174151217
2020-10-10,26272.964842052916
2020-10-11,17768.96301704275
2020-10-12,41470.27968345962
2020-10-13,33547.78400303134
2020-10-14,22723.34298950942
2020-10-15,32828.56152641005
2020-10-16,29340.742020527538
2020-10-17,9879.443974788104
2020-10-18,11455.119464134183
2020-10-19,38820.215035791814
2020-10-20,48325.682046640686
2020-10-21,101158.34061285667
2020-10-22,56934.31629876253
2020-10-23,32206.57140184893
2020-10-24,20798.65921410195
2020-10-25,28286.04344382155
2020-10-26,35271.980973921585
2020-10-27,44218.49597098641
2020-10-28,32736.95392809106
2020-10-29,41281.39440343243
2020-10-30,55731.072332567936
2020-10-31,43475.11476439518
2020-11-01,20834.906687536153
2020-11-02,33386.50687188496
2020-11-03,21411.587088502525
2020-11-04,29886.01946569118
2020-11-05,40082.81718367787
2020-11-06,34508.851762149294
2020-11-07,26169.264261876135
2020-11-08,18414.120388681742
2020-11-09,32120.61087718772
2020-11-10,23026.982245344538
2020-11-11,45706.80815211994
2020-11-12,65908.93721349668
2020-11-13,42510.68491843126
2020-11-14,28157.448719982334
2020-11-15,17971.665911667613
2020-11-16,41001.72242196555
2020-11-17,60644.849639228254
2020-11-18,81066.01811397218
2020-11-19,48239.74260125309
2020-11-20,50337.13310444401
2020-11-21,37694.51801640927
2020-11-22,43230.73715437216
2020-11-23,49087.96321225036
2020-11-24,73260.99929686864
2020-11-25,60958.54696738611
2020-11-26,129290.33147859844
2020-11-27,60298.83556397552
2020-11-28,34119.97258609124
2020-11-29,26906.632298729124
2020-11-30,75877.37213025737
2020-12-01,92762.26882407063
2020-12-02,47009.71820001779
2020-12-03,38413.817928327415
2020-12-04,43094.91156067506
2020-12-05,20278.233975958457
2020-12-06,20935.54076280746
2020-12-07,24885.270422247373
2020-12-08,47291.318965460785
2020-12-09,56999.44103101254
2020-12-10,37522.472686456844
2020-12-11,44875.25202801685
2020-12-12,25736.91470626065
2020-12-13,30884.254439839224
2020-12-14,23701.605572904158
2020-12-15,42168.55142382764
2020-12-16,91318.36001935169
2020-12-17,139980.31159745107
2020-12-18,58890.59930098978
2020-12-19,53179.66163158971
2020-12-20,43219.0887853016
2020-12-21,77028.08586345922
2020-12-22,48262.26481405614
2020-12-23,66783.74972697347
2020-12-24,38941.18843459421
2020-12-25,48563.05060187033
2020-12-26,60937.97907372465
2020-12-27,93846.06799389087
2020-12-28,51850.38503297959
2020-12-29,54075.629847175405
2020-12-30,69011.72574499967
2020-12-31,66441.49174593751
2021-01-01,50607.68501756103
2021-01-02,116460.15226570661
2021-01-03,94749.83621022347
2021-01-04,121820.54788069516
2021-01-05,89242.35107580315
2021-01-06,102804.12125690572
2021-01-07,120396.18070660123
2021-01-08,115797.92636720327
2021-01-09,55717.87922059136
2021-01-10,104271.57444777877
2021-01-11,228217.61668164018
2021-01-12,117431.69347503112
2021-01-13,85570.10853899791
2021-01-14,73937.99425420335
2021-01-15,89383.86625748128
2021-01-16,55379.29498107716
2021-01-17,50410.51726097817
2021-01-18,42451.05769537428
2021-01-19,49758.378998402295
2021-01-20,65258.74960128311
2021-01-21,131076.1391779587
2021-01-22,103557.49924382014
2021-01-23,40103.619152223684
2021-01-24,33449.60275941451
2021-01-25,61645.27946845991
2021-01-26,58728.00294834749
2021-01-27,103528.4364756328
2021-01-28,73650.64149125085
2021-01-29,175636.9058369594
2021-01-30,45871.60697969743
2021-01-31,35511.9987415224
2021-02-01,48404.51965980377
2021-02-02,50379.385821813325
2021-02-03,62123.02156733995
2021-02-04,74817.40227134214
2021-02-05,44506.07237125113
2021-02-06,67296.45084792552
2021-02-07,53433.696559350145
2021-02-08,128011.49245123705
2021-02-09,99124.00040206779
2021-02-10,74169.98202873931
2021-02-11,70352.77482170005
2021-02-12,59694.36965574756
2021-02-13,33275.039228059955
2021-02-14,37859.28834372977
2021-02-15,52196.08059034752
2021-02-16,65814.97279942942
2021-02-17,65649.23950976043
2021-02-18,42744.01632242142
2021-02-19,69601.15395379547
2021-02-20,53216.956481691515
2021-02-21,33652.46764630907
2021-02-22,129250.02251614296
2021-02-23,163939.95439796968
2021-02-24,74988.17718162932
2021-02-25,77374.3985627894
2021-02-26,90768.38760936438
2021-02-27,39644.56508712987
2021-02-28,61349.16187567981
2021-03-01,63387.97184551165
2021-03-02,43408.977109643245
2021-03-03,51902.78230928976
2021-03-04,62527.2926696736
2021-03-05,59607.86632023498
2021-03-06,24833.81282826919
2021-03-07,32543.603662023015
2021-03-08,46671.63469740113
2021-03-09,52762.93770378691
2021-03-10,69744.51326500434
2021-03-11,57782.79166817305
2021-03-12,53777.52729886814
2021-03-13,56221.082729280366
2021-03-14,35681.98662822301
2021-03-15,77200.77817142222
2021-03-16,60451.39033616331
2021-03-17,59304.07056918297
2021-03-18,55144.0697595142
2021-03-19,41301.95132552913
2021-03-20,29051.357585900772
2021-03-21,34130.12297300477
2021-03-22,52968.44057401596
2021-03-23,44977.771587025774
2021-03-24,65401.48319427827
2021-03-25,70472.06698367561
2021-03-26,44707.206505516355
2021-03-27,27115.68278774081
2021-03-28,24122.60403585378
2021-03-29,51192.43380482108
2021-03-30,35124.073575819886
2021-03-31,46385.74706363596
2021-04-01,28072.566227578638
2021-04-02,29930.34019593882
2021-04-03,25763.141352680515
2021-04-04,18775.169255349974
2021-04-05,24349.45951001665
2021-04-06,26472.278523746194
2021-04-07,51033.24001777953
2021-04-08,25103.038466743084
2021-04-09,21369.857284468184
2021-04-10,38840.28541067294
2021-04-11,20321.530282116924
2021-04-12,31967.150033519498
2021-04-13,51906.318353428214
2021-04-14,64589.32496096596
2021-04-15,33941.4317332255
2021-04-16,57717.10525965291
2021-04-17,34851.42443819584
2021-04-18,111367.21705475972
2021-04-19,49077.627220564034
2021-04-20,54717.44057196201
2021-04-21,42976.12986817711
2021-04-22,86798.1861103017
2021-04-23,102410.97982923532
2021-04-24,33823.71526652472
2021-04-25,44303.71949658161
2021-04-26,60197.16636069245
2021-04-27,40311.18485902834
2021-04-28,42628.854462831514
2021-04-29,44030.02183866172
2021-04-30,47081.220170999775
2021-05-01,26135.91062331311
2021-05-02,21734.979380649485
2021-05-03,41462.76772351184
2021-05-04,66800.98116654118
2021-05-05,55646.60490988209
2021-05-06,51001.92332191274
2021-05-07,42521.846624614176
2021-05-08,37519.3439198088
2021-05-09,45380.074054219476
2021-05-10,72802.87154790199
2021-05-11,42208.563920326385
2021-05-12,81511.93761544503
2021-05-13,119112.07791938126
2021-05-14,43217.17103004412
2021-05-15,55392.57581577795
2021-05-16,79456.07207870131
2021-05-17,135381.34960096105
2021-05-18,73664.66794167424
2021-05-19,302411.07821739826
2021-05-20,136251.4573049013
2021-05-21,122453.68224936875
2021-05-22,74897.19505141165
2021-05-23,129459.18675490053
2021-05-24,102515.21820619932
2021-05-25,65895.88489466324
2021-05-26,66363.5187769054
2021-05-27,46810.87482368437
2021-05-28,87003.48443425787
2021-05-29,61476.249536715746
2021-05-30,37165.22944912302
2021-05-31,48850.14691198882
2021-06-01,44332.42045840215
2021-06-02,39773.586094199156
2021-06-03,40444.94502424951
2021-06-04,49860.80985119976
2021-06-05,40634.596170902456
2021-06-06,27550.685635767015
2021-06-07,55096.88634708301
2021-06-08,86512.02930673961
2021-06-09,86906.02465528336
2021-06-10,63742.15825072422
2021-06-11,42743.4314828235
2021-06-12,40800.94720945321
2021-06-13,44269.81543092217
2021-06-14,67624.41322162736
2021-06-15,48400.666505983536
2021-06-16,49122.256313858685
2021-06-17,42008.246109084794
2021-06-18,61614.12435204962
2021-06-19,45084.499907645644
2021-06-20,55182.29647078584
2021-06-21,115337.40844802104
2021-06-22,124801.36027541077
2021-06-23,60485.27224199077
2021-06-24,37839.928871821634
2021-06-25,95823.50888400467
2021-06-26,56530.882739686174
2021-06-27,57699.073907185644
2021-06-28,41295.67297259758
2021-06-29,43960.76700859381
2021-06-30,39600.30474301547
2021-07-01,36929.5674500665
2021-07-02,32600.365878665998
2021-07-03,17158.83718951505
2021-07-04,15979.710740232436
2021-07-05,31827.940962751152
2021-07-06,32804.383523874
2021-07-07,22197.666248337184
2021-07-08,47878.78543779721
2021-07-09,25238.443362954902
2021-07-10,19450.901637260547
2021-07-11,15572.227753851901
2021-07-12,31410.03460294827
2021-07-13,25575.530850123727
2021-07-14,26906.06531679895
2021-07-15,33700.202418077875
2021-07-16,25882.80543510937
2021-07-17,27935.95124298499
2021-07-18,25047.00944309775
2021-07-19,38231.305844710514
2021-07-20,43360.77542854554
2021-07-21,47874.719516619436
2021-07-22,24313.46270697321
2021-07-23,22748.42678768485
2021-07-24,20010.674691446613
2021-07-25,22107.19035858991
2021-07-26,103059.63511952932
2021-07-27,55637.32638810999
2021-07-28,66522.25157575529
2021-07-29,31425.229922569084
2021-07-30,40206.986289251494
2021-07-31,25478.305916712638
2021-08-01,34759.99097784943
2021-08-02,33425.530632278584
2021-08-03,38411.84812342724
2021-08-04,33191.53732495591
2021-08-05,57665.3576160641
2021-08-06,46886.01055185524
2021-08-07,49301.44739046788
2021-08-08,39835.00730632989
2021-08-09,47950.07421011691
2021-08-10,35302.80344215909
2021-08-11,31205.0504918158
2021-08-12,35764.36116605951
2021-08-13,33360.25732230913
2021-08-14,23788.773834588446
2021-08-15,17795.32419962251
2021-08-16,29010.511452640472
2021-08-17,38059.29858118365
2021-08-18,30807.187783436886
2021-08-19,32313.51193963238
2021-08-20,35320.214615765835
2021-08-21,23031.671564772518
2021-08-22,16683.48016208657
2021-08-23,30598.102600590537
2021-08-24,29338.857990704233
2021-08-25,24657.603143412052
2021-08-26,34543.971841889244
2021-08-27,27127.51124692135
2021-08-28,12808.012226358318
2021-08-29,18949.473068348612
2021-08-30,29634.382943231707
2021-08-31,30072.559849963716
2021-09-01,31141.706694163244
2021-09-02,32787.45228493792
2021-09-03,38505.89114367573
2021-09-04,16819.546407760925
2021-09-05,20941.08609814275
2021-09-06,25209.519878421022
2021-09-07,86559.81947169977
2021-09-08,45691.98288971197
2021-09-09,32327.548307767254
2021-09-10,36369.320618641745
2021-09-11,14663.603356896718
2021-09-12,16225.533186521005
2021-09-13,42471.85340722657
2021-09-14,26250.997943729348
2021-09-15,26645.564469053523
2021-09-16,25732.01671975006
2021-09-17,19012.27268986963
2021-09-18,15753.28155738706
2021-09-19,14152.34654455199
2021-09-20,66389.06175542441
2021-09-21,73018.8125223074
2021-09-22,41480.868166416716
2021-09-23,33920.405074011214
2021-09-24,59870.92632725461
2021-09-25,17968.3440407978
2021-09-26,27494.694645291318
2021-09-27,27027.726743057363
2021-09-28,32534.376374041905
2021-09-29,26486.949909519702
2021-09-30,33538.76523785209
2021-10-01,51876.03632728357
2021-10-02,16132.53606577186
2021-10-03,18567.937882678314
2021-10-04,33768.90972242375
2021-10-05,39790.335056879754
2021-10-06,62244.885741749385
2021-10-07,34138.012395996
2021-10-08,29514.120909839592
2021-10-09,14546.7664229978
2021-10-10,23327.163207327794
2021-10-11,31406.977650316177
2021-10-12,34160.38239306992
2021-10-13,33227.5328836131
2021-10-14,28199.43588414136
2021-10-15,60596.452422600254
2021-10-16,23077.046635742405
2021-10-17,22992.302765547898
2021-10-18,50186.6341893441
2021-10-19,42101.01627341933
2021-10-20,45107.74425417844
2021-10-21,63619.43048980829
2021-10-22,41268.25378429583
2021-10-23,16152.506289439989
2021-10-24,19039.94483201443
2021-10-25,24557.493535802732
2021-10-26,28815.112331818193
2021-10-27,46508.51266599412
2021-10-28,50983.289213301214
2021-10-29,34809.47686380604
2021-10-30,15833.848003882898
2021-10-31,19265.503487952272
2021-11-01,32071.148889830838
2021-11-02,35737.5001170565
2021-11-03,29433.27508246076
2021-11-04,23121.245995384426
2021-11-05,20682.353285482088
2021-11-06,15269.522453362404
2021-11-07,14684.536505189819
2021-11-08,38711.669341904286
2021-11-09,33008.318869769064
2021-11-10,51835.37727932359
2021-11-11,21502.651331825586
2021-11-12,32589.888849575178
2021-11-13,12668.893623710517
2021-11-14,14460.651797323913
2021-11-15,25768.72660902323
2021-11-16,62233.853484592124
2021-11-17,42784.92934071723
2021-11-18,65317.09659800304
2021-11-19,36248.39369845511
2021-11-20,16481.190853352688
2021-11-21,15128.321970404846
2021-11-22,42115.40348215532
2021-11-23,37414.90637001317
2021-11-24,28509.21745291525
2021-11-25,23958.952431860605
2021-11-26,61585.291871528745
2021-11-27,18439.649471408007
2021-11-28,20704.089548294727
2021-11-29,29218.860033489193
2021-11-30,41838.171653355355
2021-12-01,36220.47175498275
2021-12-02,30291.708603401534
2021-12-03,45869.33802108519
2021-12-04,87633.05202099207
2021-12-05,41933.93677067855
2021-12-06,48223.92969691311
2021-12-07,29549.19284198194
2021-12-08,25541.425942687274
2021-12-09,35331.3752873533
2021-12-10,40380.839945167674
2021-12-11,23911.43446407171
2021-12-12,21404.162112185615
2021-12-13,50371.09559536779
2021-12-14,34027.08592371324
2021-12-15,43626.417136118296
2021-12-16,26687.12612226236
2021-12-17,38039.54267598184
2021-12-18,18654.650928627732
2021-12-19,22184.745397201074
2021-12-20,32348.855655105115
2021-12-21,31613.393097314085
2021-12-22,21154.696371097216
2021-12-23,30002.776405955516
2021-12-24,21778.85827677066
2021-12-25,11616.102774191515
2021-12-26,14502.953322722506
2021-12-27,22088.023281598857
2021-12-28,41776.522831666436
2021-12-29,34420.02562075414
2021-12-30,39300.23805157941
2021-12-31,35413.629047015944
2022-01-01,16480.386364764698
2022-01-02,13009.937277633198
2022-01-03,21771.63242734946
2022-01-04,29443.381708577977
2022-01-05,49552.44945295586
2022-01-06,36786.90559105631
2022-01-07,51667.23956071413
2022-01-08,27422.94438150133
2022-01-09,21534.776038462274
2022-01-10,51162.76408704314
2022-01-11,36152.57623710814
2022-01-12,31525.186068110255
2022-01-13,29666.834840416846
2022-01-14,27038.882018100325
2022-01-15,14103.807709160212
2022-01-16,12612.909248321823
2022-01-17,20401.949343720386
2022-01-18,25958.118044497936
2022-01-19,32629.60000575887
2022-01-20,36435.4570795461
2022-01-21,99004.4185276383
2022-01-22,68984.79130896638
2022-01-23,38728.53012870593
2022-01-24,89612.65836466383
2022-01-25,44144.20305852527
2022-01-26,58740.737531214894
2022-01-27,44934.8097529299
2022-01-28,38140.2010245147
2022-01-29,23924.445253432907
2022-01-30,17361.699483545086
2022-01-31,34052.581408174534
2022-02-01,32430.70552992666
2022-02-02,29794.82740296856
2022-02-03,27113.272134479048
2022-02-04,47560.66488973161
2022-02-05,22303.116916206665
2022-02-06,14166.808396646169
2022-02-07,41881.75369570327
2022-02-08,44744.36096861805
2022-02-09,27192.77678499675
2022-02-10,46574.20256723439
2022-02-11,39966.693092145135
2022-02-12,17696.457417917703
2022-02-13,12497.771467635723
2022-02-14,27801.197605862715
2022-02-15,27158.767134934616
2022-02-16,20628.406161880466
2022-02-17,41168.10129857894
2022-02-18,32724.062075037014
2022-02-19,11662.37091369313
2022-02-20,23197.158173567117
2022-02-21,49137.88251979959
2022-02-22,41955.41671903888
2022-02-23,32683.903227589388
2022-02-24,87802.76393649411
2022-02-25,39158.635135730925
2022-02-26,18730.015756807938
2022-02-27,31406.912287325777
2022-02-28,51673.99914122566
2022-03-01,47744.321649158745
2022-03-02,37620.44093904296
2022-03-03,36846.23253741021
2022-03-04,52185.398776893526
2022-03-05,15842.088640805623
2022-03-06,21295.91841534969
2022-03-07,40700.61998972933
2022-03-08,35454.757030462075
2022-03-09,46720.419948597395
2022-03-10,42683.82279477794
2022-03-11,39425.519542201124
2022-03-12,11974.967418561222
2022-03-13,18195.521826337015
2022-03-14,31385.41498472905
